elem_key,chr,start,end,n_pairs,n_sig,any_sig,any_sig_neg,any_sig_pos,sig_genes,all_genes,element_category,max_power15,min_sig_log2FC,min_dist_tss,min_sig_dist_tss,cell,set
chr19:9785343-9785842,chr19,9785343,9785842,11,0,False,False,False,,"CDC37,EIF3G,FBXL12,FDX2,HNRNPM,MRPL4,P2RY11,PPAN,UBL5,YIPF2,ZNF121",High H3K27ac,1.0,,42224,,WTC11,bg_all
chr19:9792037-9792536,chr19,9792037,9792536,11,0,False,False,False,,"CDC37,EIF3G,FBXL12,FDX2,HNRNPM,MRPL4,P2RY11,PPAN,UBL5,YIPF2,ZNF121",H3K27ac,0.99,,35530,,WTC11,bg_all
chr19:9796104-9796603,chr19,9796104,9796603,11,0,False,False,False,,"CDC37,EIF3G,FBXL12,FDX2,HNRNPM,MRPL4,P2RY11,PPAN,UBL5,YIPF2,ZNF121",H3K27ac,0.98,,31463,,WTC11,bg_all
chr19:9966455-9966954,chr19,9966455,9966954,11,0,False,False,False,,"CDC37,EIF3G,FBXL12,FDX2,HNRNPM,MRPL4,P2RY11,PPAN,UBL5,YIPF2,ZNF121",H3K27ac,1.0,,138812,,WTC11,bg_all
chr1:198423664-198424163,chr1,198423664,198424163,1,0,False,False,False,,ZNF281,H3K27ac,0.9,,1986141,,WTC11,bg_all
chr1:198472121-198472620,chr1,198472121,198472620,1,0,False,False,False,,ZNF281,No H3K27ac,0.88,,1937684,,WTC11,bg_all
chr1:198600860-198601359,chr1,198600860,198601359,1,0,False,False,False,,ZNF281,H3K27ac,0.63,,1808945,,WTC11,bg_all
chr1:198699379-198699878,chr1,198699379,198699878,1,0,False,False,False,,ZNF281,High H3K27ac,0.84,,1710427,,WTC11,bg_all
chr1:198741694-198742193,chr1,198741694,198742193,1,0,False,False,False,,ZNF281,No H3K27ac,0.93,,1668112,,WTC11,bg_all
chr1:198788665-198789164,chr1,198788665,198789164,1,0,False,False,False,,ZNF281,H3K27ac,0.91,,1621141,,WTC11,bg_all
chr1:198830059-198830657,chr1,198830059,198830657,1,0,False,False,False,,ZNF281,H3K27ac,0.99,,1579698,,WTC11,bg_all
chr1:199217957-199218456,chr1,199217957,199218456,1,0,False,False,False,,ZNF281,No H3K27ac,0.9,,1191850,,WTC11,bg_all
chr1:199243392-199243891,chr1,199243392,199243891,1,0,False,False,False,,ZNF281,CTCF element,0.92,,1166415,,WTC11,bg_all
chr1:199272581-199273080,chr1,199272581,199273080,1,0,False,False,False,,ZNF281,No H3K27ac,0.83,,1137226,,WTC11,bg_all
chr1:199337280-199337779,chr1,199337280,199337779,1,0,False,False,False,,ZNF281,No H3K27ac,0.91,,1072527,,WTC11,bg_all
chr1:199422169-199422668,chr1,199422169,199422668,1,0,False,False,False,,ZNF281,No H3K27ac,0.8,,987638,,WTC11,bg_all
chr1:199463456-199463955,chr1,199463456,199463955,1,0,False,False,False,,ZNF281,No H3K27ac,0.92,,946351,,WTC11,bg_all
chr1:199511972-199512471,chr1,199511972,199512471,1,0,False,False,False,,ZNF281,H3K27ac,0.69,,897835,,WTC11,bg_all
chr1:199545692-199546191,chr1,199545692,199546191,1,0,False,False,False,,ZNF281,No H3K27ac,0.91,,864115,,WTC11,bg_all
chr1:199735566-199736065,chr1,199735566,199736065,1,0,False,False,False,,ZNF281,H3K27ac,0.84,,674241,,WTC11,bg_all
chr1:199747892-199748391,chr1,199747892,199748391,1,0,False,False,False,,ZNF281,H3K27ac,0.87,,661915,,WTC11,bg_all
chr1:199799050-199799549,chr1,199799050,199799549,1,0,False,False,False,,ZNF281,No H3K27ac,0.42,,610757,,WTC11,bg_all
chr1:199866197-199866696,chr1,199866197,199866696,1,0,False,False,False,,ZNF281,H3K27ac,0.9,,543610,,WTC11,bg_all
chr1:199954642-199955141,chr1,199954642,199955141,1,0,False,False,False,,ZNF281,H3K27ac,0.89,,455165,,WTC11,bg_all
chr1:199976758-199977257,chr1,199976758,199977257,1,0,False,False,False,,ZNF281,High H3K27ac,0.92,,433049,,WTC11,bg_all
chr1:200028962-200029926,chr1,200028962,200029926,2,0,False,False,False,,ZNF281,High H3K27ac,0.92,,380380,,WTC11,bg_all
chr1:200034708-200035207,chr1,200034708,200035207,1,0,False,False,False,,ZNF281,High H3K27ac,0.85,,375099,,WTC11,bg_all
chr1:200038569-200039833,chr1,200038569,200039833,3,0,False,False,False,,ZNF281,H3K27ac,0.96,,370473,,WTC11,bg_all
chr1:200040599-200041098,chr1,200040599,200041098,1,0,False,False,False,,ZNF281,H3K27me3 element,0.91,,369208,,WTC11,bg_all
chr1:200041203-200041702,chr1,200041203,200041702,1,0,False,False,False,,ZNF281,H3K27ac,0.84,,368604,,WTC11,bg_all
chr1:200048208-200048707,chr1,200048208,200048707,1,0,False,False,False,,ZNF281,High H3K27ac,0.88,,361599,,WTC11,bg_all
chr1:200090500-200090999,chr1,200090500,200090999,1,0,False,False,False,,ZNF281,H3K27ac,0.8,,319307,,WTC11,bg_all
chr1:200279728-200280227,chr1,200279728,200280227,1,0,False,False,False,,ZNF281,H3K27ac,0.77,,130079,,WTC11,bg_all
chr1:200302208-200303277,chr1,200302208,200303277,2,0,False,False,False,,ZNF281,H3K27ac,1.0,,107029,,WTC11,bg_all
chr1:200341223-200341722,chr1,200341223,200341722,1,0,False,False,False,,ZNF281,H3K27ac,0.89,,68584,,WTC11,bg_all
chr1:200366127-200366626,chr1,200366127,200366626,1,0,False,False,False,,ZNF281,High H3K27ac,0.89,,43680,,WTC11,bg_all
chr1:2545925-2546424,chr1,2545925,2546424,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.85,,132377,,WTC11,bg_all
chr1:2546779-2547278,chr1,2546779,2547278,2,0,False,False,False,,"PEX10,RER1",H3K27ac,0.92,,133231,,WTC11,bg_all
chr1:2578168-2578667,chr1,2578168,2578667,2,0,False,False,False,,"PEX10,RER1",H3K27ac,0.96,,164620,,WTC11,bg_all
chr1:2591521-2592020,chr1,2591521,2592020,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.89,,177973,,WTC11,bg_all
chr1:2593756-2594255,chr1,2593756,2594255,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.89,,180208,,WTC11,bg_all
chr1:2594471-2594970,chr1,2594471,2594970,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.93,,180923,,WTC11,bg_all
chr1:2595666-2596165,chr1,2595666,2596165,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.88,,182118,,WTC11,bg_all
chr1:26201129-26201628,chr1,26201129,26201628,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,31470,,WTC11,bg_all
chr1:26385969-26386468,chr1,26385969,26386468,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,24599,,WTC11,bg_all
chr1:26396204-26396703,chr1,26396204,26396703,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",CTCF element,0.98,,14364,,WTC11,bg_all
chr1:26538621-26539120,chr1,26538621,26539120,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,66430,,WTC11,bg_all
chr1:26677465-26677964,chr1,26677465,26677964,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,15522,,WTC11,bg_all
chr1:26853023-26853522,chr1,26853023,26853522,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,140420,,WTC11,bg_all
chr1:26877904-26878403,chr1,26877904,26878403,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",CTCF element,0.91,,115539,,WTC11,bg_all
chr1:27004639-27005138,chr1,27004639,27005138,9,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TRNP1,ZNF593",High H3K27ac,0.98,,11196,,WTC11,bg_all
chr1:27026983-27027482,chr1,27026983,27027482,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",High H3K27ac,0.99,,14382,,WTC11,bg_all
chr1:27031480-27031979,chr1,27031480,27031979,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,18879,,WTC11,bg_all
chr1:27109061-27109560,chr1,27109061,27109560,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,96460,,WTC11,bg_all
chr1:27299431-27299930,chr1,27299431,27299930,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.96,,286830,,WTC11,bg_all
chr1:27300722-27301221,chr1,27300722,27301221,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,288121,,WTC11,bg_all
chr1:27349184-27349683,chr1,27349184,27349683,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27me3 element,0.99,,336583,,WTC11,bg_all
chr1:27350164-27350676,chr1,27350164,27350676,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27me3 element,1.0,,337569,,WTC11,bg_all
chr1:27351076-27351575,chr1,27351076,27351575,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,338475,,WTC11,bg_all
chr1:27365379-27365878,chr1,27365379,27365878,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,352778,,WTC11,bg_all
chr1:27488504-27489003,chr1,27488504,27489003,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,425993,,WTC11,bg_all
chr1:27527179-27527678,chr1,27527179,27527678,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,387318,,WTC11,bg_all
chr1:27557820-27558319,chr1,27557820,27558319,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",High H3K27ac,1.0,,356677,,WTC11,bg_all
chr1:27568430-27568929,chr1,27568430,27568929,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,346067,,WTC11,bg_all
chr1:27592545-27593443,chr1,27592545,27593443,20,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,321553,,WTC11,bg_all
chr1:27598221-27598720,chr1,27598221,27598720,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,316276,,WTC11,bg_all
chr1:27608540-27609039,chr1,27608540,27609039,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,305957,,WTC11,bg_all
chr1:27614716-27615215,chr1,27614716,27615215,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,1.0,,299781,,WTC11,bg_all
chr1:27615277-27615776,chr1,27615277,27615776,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,299220,,WTC11,bg_all
chr1:27656052-27656551,chr1,27656052,27656551,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,258445,,WTC11,bg_all
chr1:27940258-27940757,chr1,27940258,27940757,9,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,TENT5B,TRNP1,ZNF593",H3K27ac,0.98,,25761,,WTC11,bg_all
chr1:27961794-27962293,chr1,27961794,27962293,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",No H3K27ac,0.99,,27043,,WTC11,bg_all
chr1:2796791-2797290,chr1,2796791,2797290,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.95,,368369,,WTC11,bg_all
chr1:2800259-2800758,chr1,2800259,2800758,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.92,,371837,,WTC11,bg_all
chr1:2802976-2803475,chr1,2802976,2803475,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.83,,374554,,WTC11,bg_all
chr1:2803566-2804065,chr1,2803566,2804065,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.87,,375144,,WTC11,bg_all
chr1:28091137-28091636,chr1,28091137,28091636,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",High H3K27ac,0.97,,156386,,WTC11,bg_all
chr1:28147218-28147717,chr1,28147218,28147717,10,0,False,False,False,,"ARID1A,CEP85,HMGN2,LIN28A,RPA2,SH3BGRL3,SMPDL3B,TENT5B,TRNP1,ZNF593",H3K27ac,0.99,,212467,,WTC11,bg_all
chr1:3070011-3070510,chr1,3070011,3070510,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.92,,641588,,WTC11,bg_all
chr1:3070955-3071454,chr1,3070955,3071454,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.95,,642532,,WTC11,bg_all
chr1:3221892-3222391,chr1,3221892,3222391,2,0,False,False,False,,"PEX10,RER1",H3K27ac,0.91,,793469,,WTC11,bg_all
chr1:3391668-3392167,chr1,3391668,3392167,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.95,,963245,,WTC11,bg_all
chr1:3453042-3453541,chr1,3453042,3453541,2,0,False,False,False,,"PEX10,RER1",H3K27ac,0.96,,1024619,,WTC11,bg_all
chr1:3533396-3533895,chr1,3533396,3533895,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.89,,1104973,,WTC11,bg_all
chr1:3610489-3610988,chr1,3610489,3610988,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.92,,1182066,,WTC11,bg_all
chr1:3618948-3619447,chr1,3618948,3619447,2,0,False,False,False,,"PEX10,RER1",CTCF element,0.85,,1190525,,WTC11,bg_all
chr1:3632691-3633190,chr1,3632691,3633190,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.89,,1204268,,WTC11,bg_all
chr1:3633803-3634302,chr1,3633803,3634302,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.96,,1205380,,WTC11,bg_all
chr1:3645161-3645660,chr1,3645161,3645660,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.94,,1216738,,WTC11,bg_all
chr1:3656482-3656981,chr1,3656482,3656981,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.9,,1228059,,WTC11,bg_all
chr1:3657451-3657950,chr1,3657451,3657950,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.92,,1229028,,WTC11,bg_all
chr1:3662911-3663410,chr1,3662911,3663410,2,0,False,False,False,,"PEX10,RER1",H3K27me3 element,0.9,,1234488,,WTC11,bg_all
chr1:3667206-3667705,chr1,3667206,3667705,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.8,,1238783,,WTC11,bg_all
chr1:3674722-3675221,chr1,3674722,3675221,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.9,,1246299,,WTC11,bg_all
chr1:3717944-3718443,chr1,3717944,3718443,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.95,,1289521,,WTC11,bg_all
chr1:3719986-3720485,chr1,3719986,3720485,2,0,False,False,False,,"PEX10,RER1",No H3K27ac,0.89,,1291563,,WTC11,bg_all
chr1:88736579-88737078,chr1,88736579,88737078,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",H3K27ac,0.56,,256125,,WTC11,bg_all
chr1:88774239-88774738,chr1,88774239,88774738,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",High H3K27ac,0.52,,218465,,WTC11,bg_all
chr1:88922185-88922684,chr1,88922185,88922684,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",No H3K27ac,0.65,,70519,,WTC11,bg_all
chr1:89085735-89086234,chr1,89085735,89086234,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",CTCF element,0.53,,93024,,WTC11,bg_all
chr1:89100299-89100798,chr1,89100299,89100798,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",H3K27ac,0.48,,107588,,WTC11,bg_all
chr1:89104615-89105114,chr1,89104615,89105114,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",No H3K27ac,0.65,,111904,,WTC11,bg_all
chr1:89149220-89149719,chr1,89149220,89149719,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",No H3K27ac,0.62,,156509,,WTC11,bg_all
chr1:89189927-89190426,chr1,89189927,89190426,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",No H3K27ac,0.65,,197216,,WTC11,bg_all
chr1:89361645-89362144,chr1,89361645,89362144,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",No H3K27ac,0.62,,162942,,WTC11,bg_all
chr1:89457002-89457501,chr1,89457002,89457501,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",H3K27ac,0.42,,67585,,WTC11,bg_all
chr1:89483193-89483692,chr1,89483193,89483692,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",CTCF element,0.45,,41394,,WTC11,bg_all
chr1:89550903-89551402,chr1,89550903,89551402,4,0,False,False,False,,"KYAT3,LRRC8D,RBMXL1,ZNF326",H3K27ac,0.7,,269862,,WTC11,bg_all
chr1:89633710-89634209,chr1,89633710,89634209,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",H3K27me3 element,0.66,,109123,,WTC11,bg_all
chr1:89762900-89763399,chr1,89762900,89763399,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",H3K27ac,0.78,,57865,,WTC11,bg_all
chr1:89794327-89794826,chr1,89794327,89794826,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",No H3K27ac,0.6,,26438,,WTC11,bg_all
chr1:89804583-89805082,chr1,89804583,89805082,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",CTCF element,0.62,,16182,,WTC11,bg_all
chr1:89808457-89808956,chr1,89808457,89808956,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",No H3K27ac,0.74,,12308,,WTC11,bg_all
chr1:89843715-89844214,chr1,89843715,89844214,4,0,False,False,False,,"KYAT3,LRRC8B,RBMXL1,ZNF326",H3K27ac,0.73,,151146,,WTC11,bg_all
chr1:89929595-89930094,chr1,89929595,89930094,4,0,False,False,False,,"KYAT3,LRRC8B,RBMXL1,ZNF326",High H3K27ac,0.61,,65266,,WTC11,bg_all
chr1:89953145-89953644,chr1,89953145,89953644,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",No H3K27ac,0.42,,41716,,WTC11,bg_all
chr1:89987145-89987644,chr1,89987145,89987644,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",CTCF element,0.55,,7716,,WTC11,bg_all
chr1:90045900-90046399,chr1,90045900,90046399,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",H3K27ac,0.18,,51038,,WTC11,bg_all
chr1:90132959-90133458,chr1,90132959,90133458,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",H3K27ac,0.55,,138097,,WTC11,bg_all
chr1:90149068-90149567,chr1,90149068,90149567,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",CTCF element,0.66,,154206,,WTC11,bg_all
chr1:90434349-90434848,chr1,90434349,90434848,6,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,PKN2,RBMXL1,ZNF326",No H3K27ac,0.62,,439486,,WTC11,bg_all
chr1:90502161-90502660,chr1,90502161,90502660,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",H3K27ac,0.58,,507298,,WTC11,bg_all
chr1:90550955-90551454,chr1,90550955,90551454,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",No H3K27ac,0.73,,556092,,WTC11,bg_all
chr1:90561920-90562419,chr1,90561920,90562419,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",H3K27me3 element,0.72,,567057,,WTC11,bg_all
chr1:90591900-90592399,chr1,90591900,90592399,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",CTCF element,0.62,,597037,,WTC11,bg_all
chr1:90616301-90616800,chr1,90616301,90616800,5,0,False,False,False,,"KYAT3,LRRC8B,LRRC8D,RBMXL1,ZNF326",CTCF element,0.54,,621438,,WTC11,bg_all
chr20:12012195-12012694,chr20,12012195,12012694,2,0,False,False,False,,"BTBD3,ESF1",CTCF element,0.27,,121721,,WTC11,bg_all
chr20:12057769-12058268,chr20,12057769,12058268,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.31,,167295,,WTC11,bg_all
chr20:12199629-12200128,chr20,12199629,12200128,2,0,False,False,False,,"BTBD3,ESF1",No H3K27ac,0.29,,309155,,WTC11,bg_all
chr20:12207783-12208282,chr20,12207783,12208282,2,0,False,False,False,,"BTBD3,ESF1",CTCF element,0.22,,317309,,WTC11,bg_all
chr20:12270815-12271314,chr20,12270815,12271314,2,0,False,False,False,,"BTBD3,ESF1",No H3K27ac,0.12,,380341,,WTC11,bg_all
chr20:12357958-12358457,chr20,12357958,12358457,2,0,False,False,False,,"BTBD3,ESF1",CTCF element,0.16,,467484,,WTC11,bg_all
chr20:12378324-12378823,chr20,12378324,12378823,2,0,False,False,False,,"BTBD3,ESF1",No H3K27ac,0.26,,487850,,WTC11,bg_all
chr20:12394698-12395197,chr20,12394698,12395197,2,0,False,False,False,,"BTBD3,ESF1",No H3K27ac,0.28,,504224,,WTC11,bg_all
chr20:12570285-12570784,chr20,12570285,12570784,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.19,,679810,,WTC11,bg_all
chr20:12660868-12661367,chr20,12660868,12661367,2,0,False,False,False,,"BTBD3,ESF1",CTCF element,0.15,,770393,,WTC11,bg_all
chr20:12695875-12696374,chr20,12695875,12696374,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.23,,805400,,WTC11,bg_all
chr20:12700706-12701205,chr20,12700706,12701205,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.23,,810231,,WTC11,bg_all
chr20:12798194-12798693,chr20,12798194,12798693,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.23,,907720,,WTC11,bg_all
chr20:12838218-12838717,chr20,12838218,12838717,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.31,,946417,,WTC11,bg_all
chr20:12925092-12925591,chr20,12925092,12925591,2,0,False,False,False,,"BTBD3,ESF1",CTCF element,0.21,,859543,,WTC11,bg_all
chr20:12935990-12936489,chr20,12935990,12936489,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.32,,848645,,WTC11,bg_all
chr20:13059237-13059736,chr20,13059237,13059736,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.19,,725398,,WTC11,bg_all
chr20:13219549-13220920,chr20,13219549,13220920,2,0,False,False,False,,"BTBD3,ESF1",H3K27me3 element,0.37,,565087,,WTC11,bg_all
chr20:13222300-13222799,chr20,13222300,13222799,2,0,False,False,False,,"BTBD3,ESF1",H3K27me3 element,0.25,,562336,,WTC11,bg_all
chr20:13262016-13262515,chr20,13262016,13262515,2,0,False,False,False,,"BTBD3,ESF1",CTCF element,0.21,,522620,,WTC11,bg_all
chr20:13274278-13274777,chr20,13274278,13274777,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.24,,510358,,WTC11,bg_all
chr20:13302577-13303076,chr20,13302577,13303076,2,0,False,False,False,,"BTBD3,ESF1",CTCF element,0.17,,482059,,WTC11,bg_all
chr20:13458806-13459305,chr20,13458806,13459305,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.3,,325830,,WTC11,bg_all
chr20:13491818-13492317,chr20,13491818,13492317,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.2,,292818,,WTC11,bg_all
chr20:13610153-13610652,chr20,13610153,13610652,2,0,False,False,False,,"BTBD3,ESF1",CTCF element,0.28,,174483,,WTC11,bg_all
chr20:13649476-13649975,chr20,13649476,13649975,2,0,False,False,False,,"BTBD3,ESF1",H3K27ac,0.26,,135160,,WTC11,bg_all
chr20:13670135-13670634,chr20,13670135,13670634,2,0,False,False,False,,"BTBD3,ESF1",No H3K27ac,0.07,,114501,,WTC11,bg_all
chr20:13703210-13703709,chr20,13703210,13703709,2,0,False,False,False,,"BTBD3,ESF1",No H3K27ac,0.08,,81426,,WTC11,bg_all
chr20:13788121-13788620,chr20,13788121,13788620,2,0,False,False,False,,"BTBD3,ESF1",CTCF element,0.23,,3484,,WTC11,bg_all
chr20:13822393-13822892,chr20,13822393,13822892,2,0,False,False,False,,"BTBD3,ESF1",No H3K27ac,0.23,,37756,,WTC11,bg_all
chr20:13870297-13870796,chr20,13870297,13870796,2,0,False,False,False,,"BTBD3,ESF1",No H3K27ac,0.2,,85660,,WTC11,bg_all
chr20:13873771-13874270,chr20,13873771,13874270,2,0,False,False,False,,"BTBD3,ESF1",High H3K27ac,0.2,,89134,,WTC11,bg_all
