chrom	chromStart	chromEnd	name	hg19_target_coords	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize2	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize3	PowerAtEffectSize5	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	hg19_target_chr	hg19_target_start	hg19_target_end	target_name	target_type	TSS_control_gene	de_assigned_gene
chr20	50818410	50818711	SALL4|chr20:49434947-49435248:.	chr20:49434947-49435248	-0.00460123606386242	chr20	51802519	51802520	SALL4	FALSE	0.9512621112756504	0.71	0.95	0.14	1	1	0.21	0.3	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49434947	49435248	chr20:49434947-49435248	enh	NA	NA
chr20	50818410	50818711	UBE2V1|chr20:49434947-49435248:.	chr20:49434947-49435248	0.01508698769721972	chr20	50115958	50115959	UBE2V1	FALSE	0.6752749244712991	0.82	0.99	0.15	1	1	0.16	0.42	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49434947	49435248	chr20:49434947-49435248	enh	NA	NA
chr20	50820904	50821205	ADNP|chr20:49437441-49437742:.	chr20:49437441-49437742	-0.00968137165264015	chr20	50931239	50931240	ADNP	FALSE	0.8979478067740144	0.72	0.98	0.13	1	1	0.18	0.33	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49437441	49437742	chr20:49437441-49437742	enh	NA	NA
chr20	50820904	50821205	CEBPB|chr20:49437441-49437742:.	chr20:49437441-49437742	-0.00639824330924865	chr20	50190734	50190735	CEBPB	FALSE	0.9948722135007848	0.2	0.6	0	0.75	0.91	0.03	0.04	1	overlaps potential protein coding gene body: BCAS4; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49437441	49437742	chr20:49437441-49437742	enh	NA	NA
chr20	50820904	50821205	DPM1|chr20:49437441-49437742:.	chr20:49437441-49437742	-0.01154715096581526	chr20	50958554	50958555	DPM1	FALSE	0.9587644408029496	0.44	0.8	0.07	0.96	1	0.06	0.1	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49437441	49437742	chr20:49437441-49437742	enh	NA	NA
chr20	50820904	50821205	RNF114|chr20:49437441-49437742:.	chr20:49437441-49437742	-0.05044856498658634	chr20	49936336	49936337	RNF114	FALSE	0.3577687074829932	0.66	0.95	0.11	0.99	1	0.1	0.35	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49437441	49437742	chr20:49437441-49437742	enh	NA	NA
chr20	50820904	50821205	SALL4|chr20:49437441-49437742:.	chr20:49437441-49437742	-0.01396047704078473	chr20	51802519	51802520	SALL4	FALSE	0.8485622086769452	0.77	0.99	0.14	1	1	0.16	0.33	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49437441	49437742	chr20:49437441-49437742	enh	NA	NA
chr20	50820904	50821205	UBE2V1|chr20:49437441-49437742:.	chr20:49437441-49437742	0.00148815494006804	chr20	50115958	50115959	UBE2V1	FALSE	0.9704940652818992	0.86	1	0.19	1	1	0.19	0.43	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49437441	49437742	chr20:49437441-49437742	enh	NA	NA
chr20	50850773	50851328	ADNP|chr20:49467310-49467865:.	chr20:49467310-49467865	0.00929153302735663	chr20	50931239	50931240	ADNP	FALSE	0.9031373801916932	0.94	1	0.06	1	1	0.22	0.4	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49467310	49467865	chr20:49467310-49467865	enh	NA	NA
chr20	50850773	50851328	CEBPB|chr20:49467310-49467865:.	chr20:49467310-49467865	-0.02309409344495439	chr20	50190734	50190735	CEBPB	FALSE	0.9175293244246472	0.45	0.84	0.03	0.98	0.99	0.04	0.09	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49467310	49467865	chr20:49467310-49467865	enh	NA	NA
chr20	50850773	50851328	DPM1|chr20:49467310-49467865:.	chr20:49467310-49467865	-0.0293070574385309	chr20	50958554	50958555	DPM1	FALSE	0.7822310361923649	0.72	0.96	0.02	1	1	0.13	0.27	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49467310	49467865	chr20:49467310-49467865	enh	NA	NA
chr20	50850773	50851328	RNF114|chr20:49467310-49467865:.	chr20:49467310-49467865	0.03248821238817157	chr20	49936336	49936337	RNF114	FALSE	0.4708650137741046	0.91	0.99	0.15	1	1	0.16	0.42	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49467310	49467865	chr20:49467310-49467865	enh	NA	NA
chr20	50850773	50851328	SALL4|chr20:49467310-49467865:.	chr20:49467310-49467865	-0.00802330869842904	chr20	51802519	51802520	SALL4	FALSE	0.8800319312250537	0.93	1	0.13	1	1	0.29	0.49	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49467310	49467865	chr20:49467310-49467865	enh	NA	NA
chr20	50850773	50851328	UBE2V1|chr20:49467310-49467865:.	chr20:49467310-49467865	-0.0076954912728705	chr20	50115958	50115959	UBE2V1	FALSE	0.8149586776859504	0.94	1	0.26	1	1	0.35	0.7	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49467310	49467865	chr20:49467310-49467865	enh	NA	NA
chr20	50870849	50871150	ADNP|chr20:49487386-49487687:.	chr20:49487386-49487687	0.00606144886198434	chr20	50931239	50931240	ADNP	FALSE	0.96554446356856	0.84	0.98	0.16	1	1	0.2	0.32	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49487386	49487687	chr20:49487386-49487687	enh	NA	NA
chr20	50870849	50871150	CEBPB|chr20:49487386-49487687:.	chr20:49487386-49487687	-0.07833091567423633	chr20	50190734	50190735	CEBPB	FALSE	0.6457104149026249	0.12	0.37	0.01	0.74	0.92	0.03	0.04	1	overlaps potential protein coding gene body: BCAS4; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49487386	49487687	chr20:49487386-49487687	enh	NA	NA
chr20	50870849	50871150	DPM1|chr20:49487386-49487687:.	chr20:49487386-49487687	-0.06782350005065274	chr20	50958554	50958555	DPM1	FALSE	0.49929113924050633	0.29	0.77	0.04	0.96	0.99	0.08	0.07	1	overlaps potential protein coding gene body: BCAS4; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49487386	49487687	chr20:49487386-49487687	enh	NA	NA
chr20	50870849	50871150	RNF114|chr20:49487386-49487687:.	chr20:49487386-49487687	0.03179848581082267	chr20	49936336	49936337	RNF114	FALSE	0.7475995055624226	0.59	0.94	0.09	1	1	0.12	0.21	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49487386	49487687	chr20:49487386-49487687	enh	NA	NA
chr20	50870849	50871150	SALL4|chr20:49487386-49487687:.	chr20:49487386-49487687	-0.0034891631161571	chr20	51802519	51802520	SALL4	FALSE	0.9621115241635688	0.82	0.97	0.15	1	1	0.2	0.32	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49487386	49487687	chr20:49487386-49487687	enh	NA	NA
chr20	50870849	50871150	UBE2V1|chr20:49487386-49487687:.	chr20:49487386-49487687	-0.00391724028262641	chr20	50115958	50115959	UBE2V1	FALSE	0.9385064377682404	0.82	0.98	0.2	1	1	0.21	0.3	1	overlaps potential protein coding gene body: BCAS4	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49487386	49487687	chr20:49487386-49487687	enh	NA	NA
chr20	50909541	50910041	ADNP|chr20:49526078-49526578:.	chr20:49526078-49526578	-0.03331019244164079	chr20	50931239	50931240	ADNP	FALSE	0.4052465753424657	0.67	0.94	0.08	1	1	0.15	0.23	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49526078	49526578	ADNP_TSS_1	tss_random	ADNP	NA
chr20	50909541	50910041	CEBPB|chr20:49526078-49526578:.	chr20:49526078-49526578	-0.11258233629068493	chr20	50190734	50190735	CEBPB	FALSE	0.3902931354359926	0.2	0.48	0	0.72	0.92	0.01	0.03	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49526078	49526578	ADNP_TSS_1	tss_random	ADNP	NA
chr20	50909541	50910041	DPM1|chr20:49526078-49526578:.	chr20:49526078-49526578	-0.00488655379567426	chr20	50958554	50958555	DPM1	FALSE	0.9872960635130664	0.25	0.66	0.01	0.89	0.99	0.05	0.05	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49526078	49526578	ADNP_TSS_1	tss_random	ADNP	NA
chr20	50909541	50910041	RNF114|chr20:49526078-49526578:.	chr20:49526078-49526578	3.63563126523303e-4	chr20	49936336	49936337	RNF114	FALSE	0.9891235216819974	0.55	0.8	0.07	0.97	1	0.02	0.13	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49526078	49526578	ADNP_TSS_1	tss_random	ADNP	NA
chr20	50909541	50910041	SALL4|chr20:49526078-49526578:.	chr20:49526078-49526578	0.00915800031492297	chr20	51802519	51802520	SALL4	FALSE	0.9587644408029496	0.69	0.95	0.1	1	1	0.1	0.23	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49526078	49526578	ADNP_TSS_1	tss_random	ADNP	NA
chr20	50909541	50910041	UBE2V1|chr20:49526078-49526578:.	chr20:49526078-49526578	0.00316068614157094	chr20	50115958	50115959	UBE2V1	FALSE	0.9641528367425704	0.7	0.96	0.09	1	1	0.13	0.32	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49526078	49526578	ADNP_TSS_1	tss_random	ADNP	NA
chr20	50929423	50929724	ADNP|chr20:49545960-49546261:.	chr20:49545960-49546261	-0.11786066372594906	chr20	50931239	50931240	ADNP	TRUE	3.792443752301823e-15	0.77	0.98	0.11	1	1	0.14	0.18	1	overlaps target gene intron; overlaps target promoter; overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP	WTC11	WTC11_DC_TAP_Seq	TRUE	WTC11_DC_TAP_Seq	chr20	49545960	49546261	chr20:49545960-49546261	enh	NA	NA
chr20	50929423	50929724	CEBPB|chr20:49545960-49546261:.	chr20:49545960-49546261	0.04396859665615804	chr20	50190734	50190735	CEBPB	FALSE	0.8497478047067089	0.18	0.47	0.02	0.7	0.92	0.02	0.06	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49545960	49546261	chr20:49545960-49546261	enh	NA	NA
chr20	50929423	50929724	DPM1|chr20:49545960-49546261:.	chr20:49545960-49546261	0.00248367055774711	chr20	50958554	50958555	DPM1	FALSE	0.9943688511456495	0.39	0.74	0.03	0.93	1	0.04	0.05	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49545960	49546261	chr20:49545960-49546261	enh	NA	NA
chr20	50929423	50929724	RNF114|chr20:49545960-49546261:.	chr20:49545960-49546261	0.02588583382871334	chr20	49936336	49936337	RNF114	FALSE	0.8262686567164179	0.63	0.94	0.1	0.98	1	0.09	0.28	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49545960	49546261	chr20:49545960-49546261	enh	NA	NA
chr20	50929423	50929724	SALL4|chr20:49545960-49546261:.	chr20:49545960-49546261	-0.01821107382913644	chr20	51802519	51802520	SALL4	FALSE	0.8485622086769452	0.74	0.97	0.12	1	1	0.18	0.26	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49545960	49546261	chr20:49545960-49546261	enh	NA	NA
chr20	50929423	50929724	UBE2V1|chr20:49545960-49546261:.	chr20:49545960-49546261	0.02608887038926277	chr20	50115958	50115959	UBE2V1	TRUE	0.11752039360671454	0.82	1	0.16	0.99	1	0.23	0.37	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49545960	49546261	chr20:49545960-49546261	enh	NA	NA
chr20	50930740	50931240	ADNP|chr20:49547277-49547777:.	chr20:49547277-49547777	-0.16589717537476123	chr20	50931239	50931240	ADNP	TRUE	2.0448659123735407e-32	0.83	0.98	0.06	1	1	0.14	0.36	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s); distance <1000	WTC11	WTC11_DC_TAP_Seq	TRUE	WTC11_DC_TAP_Seq	chr20	49547277	49547777	ADNP_TSS_2	tss_random	ADNP	NA
chr20	50930740	50931240	CEBPB|chr20:49547277-49547777:.	chr20:49547277-49547777	-0.04240878313451035	chr20	50190734	50190735	CEBPB	FALSE	0.8746080953875118	0.14	0.49	0.03	0.78	0.96	0	0.03	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49547277	49547777	ADNP_TSS_2	tss_random	ADNP	NA
chr20	50930740	50931240	DPM1|chr20:49547277-49547777:.	chr20:49547277-49547777	0.01650664527525913	chr20	50958554	50958555	DPM1	FALSE	0.9346493506493506	0.31	0.78	0.05	1	1	0.03	0.16	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49547277	49547777	ADNP_TSS_2	tss_random	ADNP	NA
chr20	50930740	50931240	RNF114|chr20:49547277-49547777:.	chr20:49547277-49547777	-5.477982843780094e-4	chr20	49936336	49936337	RNF114	FALSE	0.9872960635130664	0.7	0.93	0.1	1	1	0.11	0.24	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49547277	49547777	ADNP_TSS_2	tss_random	ADNP	NA
chr20	50930740	50931240	SALL4|chr20:49547277-49547777:.	chr20:49547277-49547777	-0.0208614522881394	chr20	51802519	51802520	SALL4	FALSE	0.76	0.77	0.96	0.11	1	1	0.22	0.34	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49547277	49547777	ADNP_TSS_2	tss_random	ADNP	NA
chr20	50930740	50931240	UBE2V1|chr20:49547277-49547777:.	chr20:49547277-49547777	9.295018269510624e-4	chr20	50115958	50115959	UBE2V1	FALSE	0.9883758654797232	0.84	0.99	0.13	1	1	0.28	0.42	1	overlaps potential promoter: ADNP; overlaps potential protein coding gene body: ADNP; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49547277	49547777	ADNP_TSS_2	tss_random	ADNP	NA
chr20	50958314	50958814	ADNP|chr20:49574851-49575351:.	chr20:49574851-49575351	0.02362381664191359	chr20	50931239	50931240	ADNP	FALSE	0.6812435233160623	0.74	0.99	0.1	1	1	0.18	0.3	1	overlaps potential promoter: MOCS3|DPM1; overlaps potential protein coding gene body: DPM1; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49574851	49575351	DPM1_TSS	tss_random	DPM1	NA
chr20	50958314	50958814	CEBPB|chr20:49574851-49575351:.	chr20:49574851-49575351	-0.04628949865741527	chr20	50190734	50190735	CEBPB	FALSE	0.8521003484320557	0.2	0.31	0.01	0.66	0.95	0.02	0.03	1	overlaps potential promoter: MOCS3|DPM1; overlaps potential protein coding gene body: DPM1; TSS targeting guide(s); < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49574851	49575351	DPM1_TSS	tss_random	DPM1	NA
chr20	50958314	50958814	DPM1|chr20:49574851-49575351:.	chr20:49574851-49575351	-0.17412325832976183	chr20	50958554	50958555	DPM1	TRUE	8.484842737447266e-5	0.39	0.63	0.03	0.94	1	0.06	0.04	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: MOCS3|DPM1; overlaps potential protein coding gene body: DPM1; TSS targeting guide(s); distance <1000	WTC11	WTC11_DC_TAP_Seq	TRUE	WTC11_DC_TAP_Seq	chr20	49574851	49575351	DPM1_TSS	tss_random	DPM1	NA
chr20	50958314	50958814	RNF114|chr20:49574851-49575351:.	chr20:49574851-49575351	-0.03489379073673804	chr20	49936336	49936337	RNF114	FALSE	0.6547598393574298	0.57	0.92	0.04	0.99	1	0.07	0.31	1	overlaps potential promoter: MOCS3|DPM1; overlaps potential protein coding gene body: DPM1; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49574851	49575351	DPM1_TSS	tss_random	DPM1	NA
chr20	50958314	50958814	SALL4|chr20:49574851-49575351:.	chr20:49574851-49575351	0.02882436304157254	chr20	51802519	51802520	SALL4	FALSE	0.49929113924050633	0.71	0.98	0.12	1	1	0.11	0.19	1	overlaps potential promoter: MOCS3|DPM1; overlaps potential protein coding gene body: DPM1; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49574851	49575351	DPM1_TSS	tss_random	DPM1	NA
chr20	50958314	50958814	UBE2V1|chr20:49574851-49575351:.	chr20:49574851-49575351	0.00179322189079966	chr20	50115958	50115959	UBE2V1	FALSE	0.9688	0.8	0.99	0.1	1	1	0.17	0.31	1	overlaps potential promoter: MOCS3|DPM1; overlaps potential protein coding gene body: DPM1; TSS targeting guide(s)	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49574851	49575351	DPM1_TSS	tss_random	DPM1	NA
chr20	50981484	50981785	ADNP|chr20:49598021-49598322:.	chr20:49598021-49598322	0.03462399081543177	chr20	50931239	50931240	ADNP	FALSE	0.3525325148581326	0.76	0.99	0.16	1	1	0.2	0.3	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49598021	49598322	chr20:49598021-49598322	enh	NA	NA
chr20	50981484	50981785	CEBPB|chr20:49598021-49598322:.	chr20:49598021-49598322	-0.09109637716139296	chr20	50190734	50190735	CEBPB	FALSE	0.4052465753424657	0.27	0.42	0.01	0.79	0.9	0	0.07	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49598021	49598322	chr20:49598021-49598322	enh	NA	NA
chr20	50981484	50981785	DPM1|chr20:49598021-49598322:.	chr20:49598021-49598322	-0.02176100630543809	chr20	50958554	50958555	DPM1	FALSE	0.8920359524499856	0.38	0.81	0.03	0.96	1	0.05	0.12	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49598021	49598322	chr20:49598021-49598322	enh	NA	NA
chr20	50981484	50981785	RNF114|chr20:49598021-49598322:.	chr20:49598021-49598322	-0.03487500218544792	chr20	49936336	49936337	RNF114	FALSE	0.5794501573976916	0.62	0.95	0.06	1	1	0.09	0.22	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49598021	49598322	chr20:49598021-49598322	enh	NA	NA
chr20	50981484	50981785	SALL4|chr20:49598021-49598322:.	chr20:49598021-49598322	-0.0011931337247939	chr20	51802519	51802520	SALL4	FALSE	0.9872960635130664	0.73	0.98	0.08	1	1	0.15	0.23	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49598021	49598322	chr20:49598021-49598322	enh	NA	NA
chr20	50981484	50981785	UBE2V1|chr20:49598021-49598322:.	chr20:49598021-49598322	-0.00642963484092684	chr20	50115958	50115959	UBE2V1	FALSE	0.8720612244897958	0.84	0.98	0.18	1	1	0.24	0.44	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49598021	49598322	chr20:49598021-49598322	enh	NA	NA
chr20	50987744	50988045	ADNP|chr20:49604281-49604582:.	chr20:49604281-49604582	-0.00269338837683197	chr20	50931239	50931240	ADNP	FALSE	0.9641528367425704	0.66	0.96	0.06	1	1	0.08	0.22	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49604281	49604582	chr20:49604281-49604582	enh	NA	NA
chr20	50987744	50988045	CEBPB|chr20:49604281-49604582:.	chr20:49604281-49604582	-0.01263131680788887	chr20	50190734	50190735	CEBPB	FALSE	0.9791818672423098	0.13	0.4	0	0.57	0.88	0.02	0.01	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49604281	49604582	chr20:49604281-49604582	enh	NA	NA
chr20	50987744	50988045	DPM1|chr20:49604281-49604582:.	chr20:49604281-49604582	-0.04577852682257399	chr20	50958554	50958555	DPM1	FALSE	0.7893976377952755	0.23	0.53	0.03	0.87	0.95	0	0.07	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49604281	49604582	chr20:49604281-49604582	enh	NA	NA
chr20	50987744	50988045	RNF114|chr20:49604281-49604582:.	chr20:49604281-49604582	-5.231933063502003e-4	chr20	49936336	49936337	RNF114	FALSE	0.9951608783678556	0.51	0.86	0.05	0.98	0.99	0.1	0.14	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49604281	49604582	chr20:49604281-49604582	enh	NA	NA
chr20	50987744	50988045	SALL4|chr20:49604281-49604582:.	chr20:49604281-49604582	0.0327025037697346	chr20	51802519	51802520	SALL4	FALSE	0.5302870699881377	0.61	0.93	0.08	0.99	1	0.11	0.21	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49604281	49604582	chr20:49604281-49604582	enh	NA	NA
chr20	50987744	50988045	UBE2V1|chr20:49604281-49604582:.	chr20:49604281-49604582	0.01226193385769436	chr20	50115958	50115959	UBE2V1	FALSE	0.8262686567164179	0.7	0.96	0.06	1	1	0.12	0.28	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49604281	49604582	chr20:49604281-49604582	enh	NA	NA
chr20	50992422	50992723	ADNP|chr20:49608959-49609260:.	chr20:49608959-49609260	-0.01288996703551792	chr20	50931239	50931240	ADNP	FALSE	0.8746080953875118	0.65	0.95	0.16	1	1	0.14	0.26	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49608959	49609260	chr20:49608959-49609260	enh	NA	NA
chr20	50992422	50992723	CEBPB|chr20:49608959-49609260:.	chr20:49608959-49609260	-0.06385100001995248	chr20	50190734	50190735	CEBPB	FALSE	0.7650290929834569	0.15	0.4	0	0.78	0.91	0.03	0.03	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49608959	49609260	chr20:49608959-49609260	enh	NA	NA
chr20	50992422	50992723	DPM1|chr20:49608959-49609260:.	chr20:49608959-49609260	-9.37499043429768e-4	chr20	50958554	50958555	DPM1	FALSE	0.9951608783678556	0.28	0.66	0.02	0.92	1	0.07	0.06	1	NA; < 80% power at 15% effect size	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49608959	49609260	chr20:49608959-49609260	enh	NA	NA
chr20	50992422	50992723	RNF114|chr20:49608959-49609260:.	chr20:49608959-49609260	0.01808564655208155	chr20	49936336	49936337	RNF114	FALSE	0.8832480848556277	0.56	0.83	0.06	1	1	0.04	0.19	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49608959	49609260	chr20:49608959-49609260	enh	NA	NA
chr20	50992422	50992723	SALL4|chr20:49608959-49609260:.	chr20:49608959-49609260	-0.02639297005349872	chr20	51802519	51802520	SALL4	FALSE	0.6812435233160623	0.72	0.95	0.06	1	1	0.15	0.21	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49608959	49609260	chr20:49608959-49609260	enh	NA	NA
chr20	50992422	50992723	UBE2V1|chr20:49608959-49609260:.	chr20:49608959-49609260	0.01526521612579912	chr20	50115958	50115959	UBE2V1	FALSE	0.6954624731951393	0.76	0.96	0.08	1	1	0.19	0.23	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49608959	49609260	chr20:49608959-49609260	enh	NA	NA
chr20	50993027	50993328	ADNP|chr20:49609564-49609865:.	chr20:49609564-49609865	0.01655093215766689	chr20	50931239	50931240	ADNP	FALSE	0.8010204664445503	0.65	0.94	0.07	0.99	1	0.14	0.19	1	NA	WTC11	WTC11_DC_TAP_Seq	FALSE	WTC11_DC_TAP_Seq	chr20	49609564	49609865	chr20:49609564-49609865	enh	NA	NA
