chrom	chromStart	chromEnd	name	hg19_target_coords	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize2	PowerAtEffectSize20	PowerAtEffectSize25	PowerAtEffectSize3	PowerAtEffectSize5	PowerAtEffectSize50	ValidConnection	CellType	Reference	Regulated	Dataset	hg19_target_chr	hg19_target_start	hg19_target_end	target_name	target_type	TSS_control_gene	de_assigned_gene	abc_tss_overlap	distance_to_abc_canonical_TSS	protein_coding_gene_body_overlap	gencode_promoter_overlap	measuredGene_in_TSS_control	measuredGene_in_abc_tss	measuredGene_in_gencode_promoter	abc_or_gencode_overlap
chr6	107716734	107717035	SNX3|chr6:108037938-108038239:.	chr6:108037938-108038239	0.02815700046523406	chr6	108261259	108261260	SNX3	FALSE	0.6853353658536585	0.53	0.86	0.05	1	1	0.1	0.21	1	overlaps potential protein coding gene body: SCML4	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108037938	108038239	chr6:108037938-108038239	enh	NA	NA	NA	544375.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107729136	107729437	ATG5|chr6:108050340-108050641:.	chr6:108050340-108050641	-0.09030543572109272	chr6	106325790	106325791	ATG5	FALSE	0.8230698217937481	0.02	0.05	0	0.11	0.23	0.02	0	0.98	overlaps potential protein coding gene body: SCML4; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108050340	108050641	chr6:108050340-108050641	enh	NA	NA	NA	1403466.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107729136	107729437	CD164|chr6:108050340-108050641:.	chr6:108050340-108050641	-0.02124464896879241	chr6	109382456	109382457	CD164	FALSE	0.896218215019402	0.21	0.57	0.01	0.85	1	0	0	1	overlaps potential protein coding gene body: SCML4; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108050340	108050641	chr6:108050340-108050641	enh	NA	NA	NA	1653525.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107729136	107729437	QRSL1|chr6:108050340-108050641:.	chr6:108050340-108050641	0.02433046207222955	chr6	106629578	106629579	QRSL1	FALSE	0.9270311307491464	0.3	0.64	0.03	0.95	0.98	0.03	0.07	1	overlaps potential protein coding gene body: SCML4; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108050340	108050641	chr6:108050340-108050641	enh	NA	NA	NA	1099721.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107729136	107729437	SEC63|chr6:108050340-108050641:.	chr6:108050340-108050641	-0.02793348895413183	chr6	107958188	107958189	SEC63	FALSE	0.8456559956592512	0.33	0.68	0.02	0.88	1	0.02	0.09	1	overlaps potential protein coding gene body: SCML4; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108050340	108050641	chr6:108050340-108050641	enh	NA	NA	NA	228991.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107729136	107729437	SNX3|chr6:108050340-108050641:.	chr6:108050340-108050641	-0.00522403226766232	chr6	108261259	108261260	SNX3	FALSE	0.9337430769230768	0.38	0.78	0.03	0.95	1	0.04	0.04	1	overlaps potential protein coding gene body: SCML4; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108050340	108050641	chr6:108050340-108050641	enh	NA	NA	NA	531973.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107769041	107769342	ATG5|chr6:108090245-108090546:.	chr6:108090245-108090546	0.01457716033010148	chr6	106325790	106325791	ATG5	FALSE	0.9886074860174962	0.01	0.06	0	0.1	0.27	0	0.03	0.99	overlaps potential protein coding gene body: SCML4; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108090245	108090546	chr6:108090245-108090546	enh	NA	NA	NA	1443371.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107769041	107769342	CD164|chr6:108090245-108090546:.	chr6:108090245-108090546	0.0020188933666172	chr6	109382456	109382457	CD164	FALSE	0.982688524590164	0.18	0.51	0.04	0.89	0.99	0.04	0.06	1	overlaps potential protein coding gene body: SCML4; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108090245	108090546	chr6:108090245-108090546	enh	NA	NA	NA	1613620.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107769041	107769342	QRSL1|chr6:108090245-108090546:.	chr6:108090245-108090546	0.01271828879578373	chr6	106629578	106629579	QRSL1	FALSE	0.9293190327613106	0.28	0.61	0.02	0.94	0.98	0.03	0.1	1	overlaps potential protein coding gene body: SCML4; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108090245	108090546	chr6:108090245-108090546	enh	NA	NA	NA	1139626.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107769041	107769342	SEC63|chr6:108090245-108090546:.	chr6:108090245-108090546	-0.01914888633432576	chr6	107958188	107958189	SEC63	FALSE	0.8998987228321758	0.25	0.58	0.03	0.93	1	0.01	0.07	1	overlaps potential protein coding gene body: SCML4; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108090245	108090546	chr6:108090245-108090546	enh	NA	NA	NA	189086.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107769041	107769342	SNX3|chr6:108090245-108090546:.	chr6:108090245-108090546	0.04464150399631128	chr6	108261259	108261260	SNX3	FALSE	0.5555269196822595	0.36	0.83	0.03	0.96	1	0.03	0.19	1	overlaps potential protein coding gene body: SCML4	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108090245	108090546	chr6:108090245-108090546	enh	NA	NA	NA	492068.5	SCML4	NA	FALSE	FALSE	FALSE	FALSE
chr6	107848265	107848566	ATG5|chr6:108169469-108169770:.	chr6:108169469-108169770	-0.1153679013879314	chr6	106325790	106325791	ATG5	FALSE	0.672808123997862	0.06	0.16	0	0.27	0.47	0.02	0	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108169469	108169770	chr6:108169469-108169770	enh	NA	NA	NA	1522595.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	107848265	107848566	CD164|chr6:108169469-108169770:.	chr6:108169469-108169770	0.00156699652559377	chr6	109382456	109382457	CD164	FALSE	0.9593463611859838	0.32	0.68	0.02	0.92	1	0.04	0.09	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108169469	108169770	chr6:108169469-108169770	enh	NA	NA	NA	1534396.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	107848265	107848566	QRSL1|chr6:108169469-108169770:.	chr6:108169469-108169770	-0.00566652424092184	chr6	106629578	106629579	QRSL1	FALSE	0.9947657269823637	0.49	0.89	0.06	0.99	1	0.03	0.13	1	NA	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108169469	108169770	chr6:108169469-108169770	enh	NA	NA	NA	1218850.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	107848265	107848566	SEC63|chr6:108169469-108169770:.	chr6:108169469-108169770	0.0013672408273011	chr6	107958188	107958189	SEC63	FALSE	0.9979935553168636	0.39	0.79	0.06	0.98	0.99	0.06	0.15	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108169469	108169770	chr6:108169469-108169770	enh	NA	NA	NA	109862.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	107848265	107848566	SNX3|chr6:108169469-108169770:.	chr6:108169469-108169770	0.02274549628143885	chr6	108261259	108261260	SNX3	FALSE	0.7935757184371973	0.73	0.93	0.08	1	1	0.12	0.19	1	NA	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108169469	108169770	chr6:108169469-108169770	enh	NA	NA	NA	412844.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	107958028	107958528	ATG5|chr6:108279232-108279732:.	chr6:108279232-108279732	-0.0025895722010687	chr6	106325790	106325791	ATG5	FALSE	0.9979935553168636	0.05	0.13	0	0.27	0.47	0	0	1	overlaps potential promoter: SEC63; overlaps potential protein coding gene body: SEC63; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108279232	108279732	SEC63_TSS	tss_random	SEC63	NA	SEC63	1632458	SEC63	SEC63	FALSE	FALSE	FALSE	FALSE
chr6	107958028	107958528	CD164|chr6:108279232-108279732:.	chr6:108279232-108279732	-0.05477515829556645	chr6	109382456	109382457	CD164	FALSE	0.5763846153846154	0.48	0.68	0.03	0.94	0.97	0.04	0.08	1	overlaps potential promoter: SEC63; overlaps potential protein coding gene body: SEC63; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108279232	108279732	SEC63_TSS	tss_random	SEC63	NA	SEC63	1424534	SEC63	SEC63	FALSE	FALSE	FALSE	FALSE
chr6	107958028	107958528	QRSL1|chr6:108279232-108279732:.	chr6:108279232-108279732	-0.00455493822435792	chr6	106629578	106629579	QRSL1	FALSE	0.968258443465492	0.43	0.79	0.04	1	1	0.07	0.14	1	overlaps potential promoter: SEC63; overlaps potential protein coding gene body: SEC63; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108279232	108279732	SEC63_TSS	tss_random	SEC63	NA	SEC63	1328713	SEC63	SEC63	FALSE	FALSE	FALSE	FALSE
chr6	107958028	107958528	SEC63|chr6:108279232-108279732:.	chr6:108279232-108279732	-0.1942698389689924	chr6	107958188	107958189	SEC63	TRUE	2.584157605309589e-9	0.37	0.8	0.05	0.95	0.98	0.03	0.07	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: SEC63; overlaps potential protein coding gene body: SEC63; TSS targeting guide(s); distance <1000	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr6	108279232	108279732	SEC63_TSS	tss_random	SEC63	NA	SEC63	0	SEC63	SEC63	TRUE	TRUE	TRUE	TRUE
chr6	107958028	107958528	SNX3|chr6:108279232-108279732:.	chr6:108279232-108279732	0.02493852262198515	chr6	108261259	108261260	SNX3	FALSE	0.7291190269331017	0.44	0.84	0.05	0.97	1	0.06	0.15	1	overlaps potential promoter: SEC63; overlaps potential protein coding gene body: SEC63; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108279232	108279732	SEC63_TSS	tss_random	SEC63	NA	SEC63	302982	SEC63	SEC63	FALSE	FALSE	FALSE	FALSE
chr6	108261010	108261510	ATG5|chr6:108582214-108582714:.	chr6:108582214-108582714	0.08827759897918508	chr6	106325790	106325791	ATG5	FALSE	0.7761063032367973	0	0.15	0	0.26	0.56	0	0.01	0.99	overlaps potential promoter: SNX3; overlaps potential protein coding gene body: SNX3; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108582214	108582714	SNX3_TSS	tss_random	SNX3	NA	SNX3	1935440	SNX3	SNX3	FALSE	FALSE	FALSE	FALSE
chr6	108261010	108261510	CD164|chr6:108582214-108582714:.	chr6:108582214-108582714	-0.00214890324398719	chr6	109382456	109382457	CD164	FALSE	0.9951402629082532	0.26	0.66	0.03	0.97	0.99	0.02	0.07	1	overlaps potential promoter: SNX3; overlaps potential protein coding gene body: SNX3; TSS targeting guide(s); < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108582214	108582714	SNX3_TSS	tss_random	SNX3	NA	SNX3	1121552	SNX3	SNX3	FALSE	FALSE	FALSE	FALSE
chr6	108261010	108261510	QRSL1|chr6:108582214-108582714:.	chr6:108582214-108582714	0.00633408841460747	chr6	106629578	106629579	QRSL1	FALSE	0.9878445167011528	0.41	0.84	0.02	0.97	1	0.1	0.1	1	overlaps potential promoter: SNX3; overlaps potential protein coding gene body: SNX3; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108582214	108582714	SNX3_TSS	tss_random	SNX3	NA	SNX3	1631695	SNX3	SNX3	FALSE	FALSE	FALSE	FALSE
chr6	108261010	108261510	SEC63|chr6:108582214-108582714:.	chr6:108582214-108582714	0.03928660111907378	chr6	107958188	107958189	SEC63	FALSE	0.7459371685026519	0.38	0.81	0.05	0.98	1	0.09	0.11	1	overlaps potential promoter: SNX3; overlaps potential protein coding gene body: SNX3; TSS targeting guide(s)	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108582214	108582714	SNX3_TSS	tss_random	SNX3	NA	SNX3	302982	SNX3	SNX3	FALSE	FALSE	FALSE	FALSE
chr6	108261010	108261510	SNX3|chr6:108582214-108582714:.	chr6:108582214-108582714	-0.19467500427862627	chr6	108261259	108261260	SNX3	TRUE	2.832286930972526e-24	0.58	0.92	0.07	1	1	0.06	0.15	1	overlaps target gene exon; overlaps target promoter; overlaps potential promoter: SNX3; overlaps potential protein coding gene body: SNX3; TSS targeting guide(s); distance <1000	K562	K562_DC_TAP_Seq	TRUE	K562_DC_TAP_Seq	chr6	108582214	108582714	SNX3_TSS	tss_random	SNX3	NA	SNX3	0	SNX3	SNX3	TRUE	TRUE	TRUE	TRUE
chr6	108276015	108276316	ATG5|chr6:108597219-108597520:.	chr6:108597219-108597520	-0.08670771720327375	chr6	106325790	106325791	ATG5	FALSE	0.8494737967914439	0.05	0.11	0.01	0.19	0.42	0.01	0.01	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108597219	108597520	chr6:108597219-108597520	enh	NA	NA	NA	1950345.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108276015	108276316	CD164|chr6:108597219-108597520:.	chr6:108597219-108597520	-0.0344070168528604	chr6	109382456	109382457	CD164	FALSE	0.8278624577226606	0.31	0.63	0.03	0.81	0.94	0.03	0.06	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108597219	108597520	chr6:108597219-108597520	enh	NA	NA	NA	1106646.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108276015	108276316	QRSL1|chr6:108597219-108597520:.	chr6:108597219-108597520	0.03035949661814463	chr6	106629578	106629579	QRSL1	FALSE	0.8002695486331851	0.44	0.71	0.03	0.95	1	0.1	0.09	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108597219	108597520	chr6:108597219-108597520	enh	NA	NA	NA	1646600.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108276015	108276316	SEC63|chr6:108597219-108597520:.	chr6:108597219-108597520	-0.03130897098958407	chr6	107958188	107958189	SEC63	FALSE	0.8278624577226606	0.46	0.75	0.05	0.94	0.98	0.06	0.06	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108597219	108597520	chr6:108597219-108597520	enh	NA	NA	NA	317887.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108276015	108276316	SNX3|chr6:108597219-108597520:.	chr6:108597219-108597520	-0.00961064847510284	chr6	108261259	108261260	SNX3	FALSE	0.9054588441330998	0.54	0.87	0.01	0.99	1	0.06	0.15	1	NA	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108597219	108597520	chr6:108597219-108597520	enh	NA	NA	NA	14905.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108277862	108278163	ATG5|chr6:108599066-108599367:.	chr6:108599066-108599367	0.16558441920036882	chr6	106325790	106325791	ATG5	FALSE	0.7493	0	0.01	0	0.02	0.07	0	0	0.7	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108599066	108599367	chr6:108599066-108599367	enh	NA	NA	NA	1952192.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108277862	108278163	CD164|chr6:108599066-108599367:.	chr6:108599066-108599367	-0.04097424590731913	chr6	109382456	109382457	CD164	FALSE	0.8531829204006326	0.1	0.25	0.01	0.43	0.72	0	0.01	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108599066	108599367	chr6:108599066-108599367	enh	NA	NA	NA	1104799.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108277862	108278163	QRSL1|chr6:108599066-108599367:.	chr6:108599066-108599367	0.03225750674890682	chr6	106629578	106629579	QRSL1	FALSE	0.8872829836829836	0.12	0.26	0.02	0.65	0.79	0.05	0.07	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108599066	108599367	chr6:108599066-108599367	enh	NA	NA	NA	1648447.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108277862	108278163	SEC63|chr6:108599066-108599367:.	chr6:108599066-108599367	0.1611646044475692	chr6	107958188	107958189	SEC63	TRUE	0.12984486022345057	0.11	0.25	0.01	0.55	0.81	0.04	0.01	1	NA	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108599066	108599367	chr6:108599066-108599367	enh	NA	NA	NA	319734.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108277862	108278163	SNX3|chr6:108599066-108599367:.	chr6:108599066-108599367	0.04276390289431453	chr6	108261259	108261260	SNX3	FALSE	0.7431074380165289	0.2	0.28	0.01	0.61	0.92	0.03	0.03	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108599066	108599367	chr6:108599066-108599367	enh	NA	NA	NA	16752.5	NA	NA	FALSE	FALSE	FALSE	FALSE
chr6	108360966	108361267	ATG5|chr6:108682170-108682471:.	chr6:108682170-108682471	0.04895284395830823	chr6	106325790	106325791	ATG5	FALSE	0.8872829836829836	0.03	0.1	0.02	0.3	0.6	0.01	0.02	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108682170	108682471	chr6:108682170-108682471	enh	NA	NA	NA	2035296.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108360966	108361267	CD164|chr6:108682170-108682471:.	chr6:108682170-108682471	0.03070674730113776	chr6	109382456	109382457	CD164	FALSE	0.8196860879904876	0.39	0.79	0.05	0.98	0.99	0.05	0.07	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108682170	108682471	chr6:108682170-108682471	enh	NA	NA	NA	1021695.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108360966	108361267	QRSL1|chr6:108682170-108682471:.	chr6:108682170-108682471	-0.03283649420117673	chr6	106629578	106629579	QRSL1	FALSE	0.7265138827677391	0.45	0.84	0.01	0.98	1	0.07	0.1	1	overlaps potential protein coding gene body: AFG1L	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108682170	108682471	chr6:108682170-108682471	enh	NA	NA	NA	1731551.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108360966	108361267	SEC63|chr6:108682170-108682471:.	chr6:108682170-108682471	0.04635637941074067	chr6	107958188	107958189	SEC63	FALSE	0.6430226460071514	0.43	0.83	0.04	1	1	0.09	0.16	1	overlaps potential protein coding gene body: AFG1L	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108682170	108682471	chr6:108682170-108682471	enh	NA	NA	NA	402838.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108360966	108361267	SNX3|chr6:108682170-108682471:.	chr6:108682170-108682471	-0.01744305985835237	chr6	108261259	108261260	SNX3	FALSE	0.7712217130771941	0.58	0.9	0.09	0.99	1	0.1	0.13	1	overlaps potential protein coding gene body: AFG1L	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108682170	108682471	chr6:108682170-108682471	enh	NA	NA	NA	99856.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108364092	108364393	ATG5|chr6:108685296-108685597:.	chr6:108685296-108685597	-0.04534092201478934	chr6	106325790	106325791	ATG5	FALSE	0.9068585111014368	0.03	0.04	0	0.18	0.28	0	0	0.99	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108685296	108685597	chr6:108685296-108685597	enh	NA	NA	NA	2038422.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108364092	108364393	CD164|chr6:108685296-108685597:.	chr6:108685296-108685597	0.1103540849754876	chr6	109382456	109382457	CD164	TRUE	0.12984486022345057	0.24	0.67	0	0.88	0.99	0.04	0.05	1	overlaps potential protein coding gene body: AFG1L	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108685296	108685597	chr6:108685296-108685597	enh	NA	NA	NA	1018569.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108364092	108364393	QRSL1|chr6:108685296-108685597:.	chr6:108685296-108685597	0.05848690013384328	chr6	106629578	106629579	QRSL1	FALSE	0.672808123997862	0.33	0.69	0.03	0.93	1	0.02	0.07	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108685296	108685597	chr6:108685296-108685597	enh	NA	NA	NA	1734677.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108364092	108364393	SEC63|chr6:108685296-108685597:.	chr6:108685296-108685597	0.0144558081971613	chr6	107958188	107958189	SEC63	FALSE	0.946596167494677	0.23	0.71	0.08	0.93	1	0.01	0.05	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108685296	108685597	chr6:108685296-108685597	enh	NA	NA	NA	405964.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108364092	108364393	SNX3|chr6:108685296-108685597:.	chr6:108685296-108685597	-0.0294414684684815	chr6	108261259	108261260	SNX3	FALSE	0.6291832061068703	0.45	0.8	0.04	0.98	1	0.06	0.14	1	overlaps potential protein coding gene body: AFG1L	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108685296	108685597	chr6:108685296-108685597	enh	NA	NA	NA	102982.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108492181	108492482	CD164|chr6:108813384-108813685:.	chr6:108813384-108813685	-0.03057867493717825	chr6	109382456	109382457	CD164	FALSE	0.8872829836829836	0.18	0.38	0	0.77	0.89	0.03	0.01	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108813384	108813685	chr6:108813384-108813685	enh	NA	NA	NA	890480.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108492181	108492482	QRSL1|chr6:108813384-108813685:.	chr6:108813384-108813685	0.00481361220564946	chr6	106629578	106629579	QRSL1	FALSE	0.992896125772038	0.19	0.64	0.04	0.86	0.94	0.06	0.04	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108813384	108813685	chr6:108813384-108813685	enh	NA	NA	NA	1862766.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108492181	108492482	SEC63|chr6:108813384-108813685:.	chr6:108813384-108813685	0.05123737549582219	chr6	107958188	107958189	SEC63	FALSE	0.6993466666666667	0.19	0.56	0.01	0.9	0.95	0.03	0.08	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108813384	108813685	chr6:108813384-108813685	enh	NA	NA	NA	534053.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108492181	108492482	SNX3|chr6:108813384-108813685:.	chr6:108813384-108813685	0.03104967711623074	chr6	108261259	108261260	SNX3	FALSE	0.7531854806541682	0.38	0.68	0.01	0.96	1	0.03	0.06	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108813384	108813685	chr6:108813384-108813685	enh	NA	NA	NA	231071.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108519000	108519301	CD164|chr6:108840203-108840504:.	chr6:108840203-108840504	0.05719766984012242	chr6	109382456	109382457	CD164	FALSE	0.7531854806541682	0.32	0.6	0	0.87	0.98	0.05	0.06	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108840203	108840504	chr6:108840203-108840504	enh	NA	NA	NA	863661.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108519000	108519301	QRSL1|chr6:108840203-108840504:.	chr6:108840203-108840504	0.09155932863380878	chr6	106629578	106629579	QRSL1	FALSE	0.4145504840940526	0.31	0.71	0.02	0.94	0.98	0.03	0.06	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108840203	108840504	chr6:108840203-108840504	enh	NA	NA	NA	1889585.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108519000	108519301	SEC63|chr6:108840203-108840504:.	chr6:108840203-108840504	0.06666796407955644	chr6	107958188	107958189	SEC63	FALSE	0.37002469135802474	0.37	0.7	0.04	0.94	0.98	0.03	0.11	1	overlaps potential protein coding gene body: AFG1L; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108840203	108840504	chr6:108840203-108840504	enh	NA	NA	NA	560872.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108519000	108519301	SNX3|chr6:108840203-108840504:.	chr6:108840203-108840504	0.01088176557524867	chr6	108261259	108261260	SNX3	FALSE	0.9886074860174962	0.57	0.81	0.04	0.99	0.99	0.06	0.12	1	overlaps potential protein coding gene body: AFG1L	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108840203	108840504	chr6:108840203-108840504	enh	NA	NA	NA	257890.5	AFG1L	NA	FALSE	FALSE	FALSE	FALSE
chr6	108558032	108558333	CD164|chr6:108879235-108879536:.	chr6:108879235-108879536	0.04702722173248031	chr6	109382456	109382457	CD164	FALSE	0.7761063032367973	0.31	0.72	0.04	0.93	0.99	0.02	0.09	1	NA; < 80% power at 15% effect size	K562	K562_DC_TAP_Seq	FALSE	K562_DC_TAP_Seq	chr6	108879235	108879536	chr6:108879235-108879536	enh	NA	NA	NA	824629.5	NA	NA	FALSE	FALSE	FALSE	FALSE
