intended_target_name_hg38	targeting_chr_hg38	targeting_start_hg38	targeting_end_hg38	intended_target_name_hg19	targeting_chr_hg19	targeting_start_hg19	targeting_end_hg19	element_gene_pair_identifier_hg38	element_gene_pair_identifier_hg19	gene_symbol	gene_id	cell_type	log_2_FC_effect_size	pct_change_effect_size	sceptre_p_value	sceptre_adj_p_value	significant	distance_to_gencode_gene_TSS	distance_to_abc_canonical_TSS	chrTSS_hg38	startTSS_hg38	endTSS_hg38	element_location	gencode_promoter_overlap	abc_tss_overlap	gencode_protein_coding_gene_body_overlap	DistalElement_Gene	DistalPromoter_Gene	selfPromoter	Positive_Control_DistalElement_Gene	Positive_Control_selfPromoter	Random_DistalElement_Gene	power_at_effect_size_2	power_at_effect_size_3	power_at_effect_size_5	power_at_effect_size_10	power_at_effect_size_15	power_at_effect_size_20	power_at_effect_size_25	power_at_effect_size_50	intended_positive_control_distal_element_target_gene	intended_positive_control_target_gene	design_file_target_name	design_file_type	guide_ids
chr7:100705802-100706302	chr7	100705802	100706302	chr7:100303425-100303925	chr7	100303425	100303925	TRIP6|chr7:100705802-100706302	TRIP6|chr7:100303425-100303925	TRIP6	ENSG00000087077	K562	-0.027701553129676704	-1.901808361890378	0.336	0.8002695486331851	FALSE	161334	161275	chr7	100867138	100867139	promoter	POP7	POP7	POP7	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.02	0.05	0.11	0.4	0.82	1	1	1	NA	POP7	POP7_TSS	tss_random	K562_Random_Screen_Crop_4482,K562_Random_Screen_Crop_4483,K562_Random_Screen_Crop_4484,K562_Random_Screen_Crop_4485,K562_Random_Screen_Crop_4486,K562_Random_Screen_Crop_4487,K562_Random_Screen_Crop_4488,K562_Random_Screen_Crop_4489,K562_Random_Screen_Crop_4490,K562_Random_Screen_Crop_4491,K562_Random_Screen_Crop_4492,K562_Random_Screen_Crop_4493,K562_Random_Screen_Crop_4494,K562_Random_Screen_Crop_4495,K562_Random_Screen_Crop_4496
chr7:100705802-100706302	chr7	100705802	100706302	chr7:100303425-100303925	chr7	100303425	100303925	ZNHIT1|chr7:100705802-100706302	ZNHIT1|chr7:100303425-100303925	ZNHIT1	ENSG00000106400	K562	-0.01888333881071129	-1.300364548521682	0.104	0.589464447806354	FALSE	557771	511651	chr7	101217668	101217669	promoter	POP7	POP7	POP7	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.06	0.06	0.16	0.53	0.86	0.99	1	1	NA	POP7	POP7_TSS	tss_random	K562_Random_Screen_Crop_4482,K562_Random_Screen_Crop_4483,K562_Random_Screen_Crop_4484,K562_Random_Screen_Crop_4485,K562_Random_Screen_Crop_4486,K562_Random_Screen_Crop_4487,K562_Random_Screen_Crop_4488,K562_Random_Screen_Crop_4489,K562_Random_Screen_Crop_4490,K562_Random_Screen_Crop_4491,K562_Random_Screen_Crop_4492,K562_Random_Screen_Crop_4493,K562_Random_Screen_Crop_4494,K562_Random_Screen_Crop_4495,K562_Random_Screen_Crop_4496
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	AP1S1|chr7:100725305-100725606	AP1S1|chr7:100322928-100323229	AP1S1	ENSG00000106367	K562	0.03406047803880993	2.3889821176553907	0.292	0.7712217130771941	FALSE	474659	428948.5	chr7	101154397	101154398	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.04	0.16	0.48	0.84	0.97	1	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	CUX1|chr7:100725305-100725606	CUX1|chr7:100322928-100323229	CUX1	ENSG00000257923	K562	0.0282942820077093	1.980568250530701	0.536	0.8998987228321758	FALSE	1136106	1090447.5	chr7	101815904	101815905	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.01	0.08	0.42	0.83	0.97	0.99	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	FIS1|chr7:100725305-100725606	FIS1|chr7:100322928-100323229	FIS1	ENSG00000214253	K562	0.00878286608625073	0.610638729547651	0.592	0.9176367397600332	FALSE	572519	519634.5	chr7	101252315	101252316	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.1	0.15	0.57	0.93	1	1	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	GNB2|chr7:100725305-100725606	GNB2|chr7:100322928-100323229	GNB2	ENSG00000172354	K562	0.010270686905809909	0.71444986886664	0.876	0.9846786678667868	FALSE	51888	51716.5	chr7	100673531	100673532	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.16	0.21	0.62	0.92	1	1	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	MOSPD3|chr7:100725305-100725606	MOSPD3|chr7:100322928-100323229	MOSPD3	ENSG00000106330	K562	0.017384822645951075	1.212313746644944	0.844	0.9791131754141508	FALSE	113353	112965.5	chr7	100612102	100612103	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.07	0.07	0.33	0.8	0.92	0.98	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	POLR2J|chr7:100725305-100725606	POLR2J|chr7:100322928-100323229	POLR2J	ENSG00000005075	K562	-0.02443501789845645	-1.6794438054249738	0.01811147933576181	0.3009075713145527	FALSE	1796276	1753478.5	chr7	102478906	102478907	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.09	0.22	0.62	0.93	1	1	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	POLR2J3|chr7:100725305-100725606	POLR2J3|chr7:100322928-100323229	POLR2J3	ENSG00000285437	K562	0.02143597183105309	1.496921647447879	0.968	0.9951402629082532	FALSE	1889952	1847165.5	chr7	102572655	102572656	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.04	0.08	0.34	0.67	0.9	0.97	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	POP7|chr7:100725305-100725606	POP7|chr7:100322928-100323229	POP7	ENSG00000172336	K562	-0.057023969558762155	-3.8755042282967778	0.00769753771451374	0.16718159447783032	TRUE	19334	19403.5	chr7	100706053	100706054	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.06	0.02	0.17	0.45	0.87	1	1	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	PRKRIP1|chr7:100725305-100725606	PRKRIP1|chr7:100322928-100323229	PRKRIP1	ENSG00000128563	K562	-0.03974637776147033	-2.717404721039262	0.292	0.7712217130771941	FALSE	1681241	1670900.5	chr7	102363872	102363873	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0.03	0.03	0.29	0.61	0.9	0.99	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	SRRT|chr7:100725305-100725606	SRRT|chr7:100322928-100323229	SRRT	ENSG00000087087	K562	-0.0013471423959834112	-0.09333321279569871	0.82	0.9748151673806124	FALSE	149647	149622.5	chr7	100875111	100875112	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.07	0.21	0.54	0.86	0.98	1	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	TFR2|chr7:100725305-100725606	TFR2|chr7:100322928-100323229	TFR2	ENSG00000106327	K562	0.009907352534225415	0.689088712951924	0.912	0.9886074860174962	FALSE	82676	83905.5	chr7	100642778	100642779	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.06	0.15	0.43	0.64	0.95	0.98	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	TRIP6|chr7:100725305-100725606	TRIP6|chr7:100322928-100323229	TRIP6	ENSG00000087077	K562	-0.0016656883092385473	-0.115390089901956	0.86	0.9824637902119226	FALSE	141931	141871.5	chr7	100867138	100867139	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.08	0.07	0.22	0.42	0.85	1	1	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100725305-100725606	chr7	100725305	100725606	chr7:100322928-100323229	chr7	100322928	100323229	ZNHIT1|chr7:100725305-100725606	ZNHIT1|chr7:100322928-100323229	ZNHIT1	ENSG00000106400	K562	0.022065618613695923	1.541228417863593	0.588	0.916365224625624	FALSE	538368	492247.5	chr7	101217668	101217669	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.06	0.08	0.18	0.55	0.85	1	1	1	NA	NA	chr7:100322928-100323229	enh	K562_Random_Screen_Crop_4497,K562_Random_Screen_Crop_4498,K562_Random_Screen_Crop_4499,K562_Random_Screen_Crop_4500,K562_Random_Screen_Crop_4501,K562_Random_Screen_Crop_4502,K562_Random_Screen_Crop_4503,K562_Random_Screen_Crop_4504,K562_Random_Screen_Crop_4505,K562_Random_Screen_Crop_4506,K562_Random_Screen_Crop_4507,K562_Random_Screen_Crop_4508,K562_Random_Screen_Crop_4509,K562_Random_Screen_Crop_4510,K562_Random_Screen_Crop_4511
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	AP1S1|chr7:100834407-100834708	AP1S1|chr7:100432029-100432330	AP1S1	ENSG00000106367	K562	-0.0031745376416113125	-0.21980026624917	0.768	0.961668449197861	FALSE	365558	319846.5	chr7	101154397	101154398	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.05	0.09	0.44	0.81	0.97	1	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	CUX1|chr7:100834407-100834708	CUX1|chr7:100432029-100432330	CUX1	ENSG00000257923	K562	0.044205372251844406	3.111509087780617	0.412	0.8427835107835108	FALSE	1027005	981345.5	chr7	101815904	101815905	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0.03	0.07	0.44	0.76	0.92	0.99	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	FIS1|chr7:100834407-100834708	FIS1|chr7:100432029-100432330	FIS1	ENSG00000214253	K562	0.02082104931600045	1.453669649414601	0.464	0.8670204488778055	FALSE	463418	410532.5	chr7	101252315	101252316	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.05	0.12	0.51	0.87	1	1	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	GNB2|chr7:100834407-100834708	GNB2|chr7:100432029-100432330	GNB2	ENSG00000172354	K562	0.017748789907270225	1.237851101932907	0.636	0.9293190327613106	FALSE	160989	160818.5	chr7	100673531	100673532	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.03	0.16	0.57	0.91	1	1	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	MOSPD3|chr7:100834407-100834708	MOSPD3|chr7:100432029-100432330	MOSPD3	ENSG00000106330	K562	0.04319437332537158	3.039276838820459	0.48	0.874882023838482	FALSE	222454	222067.5	chr7	100612102	100612103	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.04	0.07	0.28	0.69	0.91	1	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	POLR2J|chr7:100834407-100834708	POLR2J|chr7:100432029-100432330	POLR2J	ENSG00000005075	K562	-0.00434668805435034	-0.300836035764662	0.644	0.931921977597528	FALSE	1687175	1644376.5	chr7	102478906	102478907	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.12	0.12	0.57	0.94	1	1	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	POLR2J3|chr7:100834407-100834708	POLR2J3|chr7:100432029-100432330	POLR2J3	ENSG00000285437	K562	0.04485433579075414	3.1579018876670686	0.476	0.8733271302644465	FALSE	1780851	1738063.5	chr7	102572655	102572656	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0	0.04	0.18	0.44	0.74	0.97	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	POP7|chr7:100834407-100834708	POP7|chr7:100432029-100432330	POP7	ENSG00000172336	K562	0.015399456635506157	1.073126128342849	0.508	0.8872829836829836	FALSE	128435	128505.5	chr7	100706053	100706054	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.02	0.07	0.37	0.72	0.98	0.99	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	PRKRIP1|chr7:100834407-100834708	PRKRIP1|chr7:100432029-100432330	PRKRIP1	ENSG00000128563	K562	-0.030790135930942795	-2.111596494063894	0.564	0.9103946574752262	FALSE	1572140	1561798.5	chr7	102363872	102363873	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.05	0.01	0.27	0.55	0.8	0.97	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	SRRT|chr7:100834407-100834708	SRRT|chr7:100432029-100432330	SRRT	ENSG00000087087	K562	0.04394358382722012	3.092800386478567	0.316	0.7819643328929987	FALSE	40546	40520.5	chr7	100875111	100875112	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.03	0.08	0.35	0.83	0.98	1	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
chr7:100834407-100834708	chr7	100834407	100834708	chr7:100432029-100432330	chr7	100432029	100432330	TFR2|chr7:100834407-100834708	TFR2|chr7:100432029-100432330	TFR2	ENSG00000106327	K562	-0.0292690096690013	-2.0083320185917177	0.396	0.8311563025210085	FALSE	191777	193007.5	chr7	100642778	100642779	distal	NA	NA	SLC12A9	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.01	0.01	0.22	0.63	0.89	0.99	1	NA	NA	chr7:100432029-100432330	enh	K562_Random_Screen_Crop_4512,K562_Random_Screen_Crop_4513,K562_Random_Screen_Crop_4514,K562_Random_Screen_Crop_4515,K562_Random_Screen_Crop_4516,K562_Random_Screen_Crop_4517,K562_Random_Screen_Crop_4518,K562_Random_Screen_Crop_4519,K562_Random_Screen_Crop_4520,K562_Random_Screen_Crop_4521,K562_Random_Screen_Crop_4522,K562_Random_Screen_Crop_4523,K562_Random_Screen_Crop_4524,K562_Random_Screen_Crop_4525,K562_Random_Screen_Crop_4526
